Province_State,Country,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key
Alabama,US,4/1/2020 21:58,31.4092794,-88.20689944,3,1,0,0,"Washington, Alabama, US"
Arkansas,US,4/1/2020 21:58,35.976844,-94.21800746,22,0,0,0,"Washington, Arkansas, US"
Colorado,US,4/1/2020 21:58,39.97015535,-103.202587,1,0,0,0,"Washington, Colorado, US"
Florida,US,4/1/2020 21:58,30.61359259,-85.66002461,1,0,0,0,"Washington, Florida, US"
Georgia,US,4/1/2020 21:58,32.96711864,-82.79357039,4,0,0,0,"Washington, Georgia, US"
Illinois,US,4/1/2020 21:58,38.35309213,-89.40982703,1,0,0,0,"Washington, Illinois, US"
Indiana,US,4/1/2020 21:58,38.60219804,-86.1049363,9,0,0,0,"Washington, Indiana, US"
Iowa,US,4/1/2020 21:58,41.33577126,-91.71725711,34,2,0,0,"Washington, Iowa, US"
Kentucky,US,4/1/2020 21:58,37.75599461,-85.17407732,1,0,0,0,"Washington, Kentucky, US"
Louisiana,US,4/1/2020 21:58,30.85288548,-90.03866652,39,2,0,0,"Washington, Louisiana, US"
Maryland,US,4/1/2020 21:58,39.60835778,-77.82002295,15,0,0,0,"Washington, Maryland, US"
Minnesota,US,4/1/2020 21:58,45.03864533,-92.88429635,44,0,0,0,"Washington, Minnesota, US"
Mississippi,US,4/1/2020 21:58,33.28392041,-90.94196237,22,0,0,0,"Washington, Mississippi, US"
Nebraska,US,4/1/2020 21:58,41.52815707,-96.22019892,19,0,0,0,"Washington, Nebraska, US"
New York,US,4/1/2020 21:58,43.31153794,-73.43043448,11,0,0,0,"Washington, New York, US"
North Carolina,US,4/1/2020 21:58,35.83810081,-76.57299037,2,0,0,0,"Washington, North Carolina, US"
Ohio,US,4/1/2020 21:58,39.45690571,-81.49121382,3,0,0,0,"Washington, Ohio, US"
Oklahoma,US,4/1/2020 21:58,36.71380786,-95.90514104,23,0,0,0,"Washington, Oklahoma, US"
Oregon,US,4/1/2020 21:58,45.55972701,-123.0955257,189,3,0,0,"Washington, Oregon, US"
Pennsylvania,US,4/1/2020 21:58,40.19208869,-80.24582867,35,0,0,0,"Washington, Pennsylvania, US"
Rhode Island,US,4/1/2020 21:58,41.45961631,-71.61435303,25,0,0,0,"Washington, Rhode Island, US"
Tennessee,US,4/1/2020 21:58,36.29472368,-82.4945472,21,0,0,0,"Washington, Tennessee, US"
Texas,US,4/1/2020 21:58,30.21498498,-96.40946246,17,0,0,0,"Washington, Texas, US"
Utah,US,4/1/2020 21:58,37.28003525,-113.504698,14,1,0,0,"Washington, Utah, US"
Vermont,US,4/1/2020 21:58,44.27343241,-72.61604978,15,0,0,0,"Washington, Vermont, US"
Virginia,US,4/1/2020 21:58,36.72341572,-81.95666289,2,0,0,0,"Washington, Virginia, US"
Wisconsin,US,4/1/2020 21:58,43.36863664,-88.22974712,44,1,0,0,"Washington, Wisconsin, US"
Nevada,US,4/1/2020 21:58,40.66562265,-119.6631594,143,3,0,0,"Washoe, Nevada, US"
Michigan,US,4/1/2020 21:58,42.253105,-83.83853204,401,8,0,0,"Washtenaw, Michigan, US"
North Carolina,US,4/1/2020 21:58,36.23103603,-81.70033724,6,0,0,0,"Watauga, North Carolina, US"
Minnesota,US,4/1/2020 21:58,43.97823903,-94.61413846,2,0,0,0,"Watonwan, Minnesota, US"
Wisconsin,US,4/1/2020 21:58,43.01833055,-88.30431188,107,1,0,0,"Waukesha, Wisconsin, US"
Wisconsin,US,4/1/2020 21:58,44.47068056,-88.96534501,2,1,0,0,"Waupaca, Wisconsin, US"
Indiana,US,4/1/2020 21:58,39.8633444,-85.01044989,3,0,0,0,"Wayne, Indiana, US"
Kentucky,US,4/1/2020 21:58,36.80310688,-84.8251971,3,0,0,0,"Wayne, Kentucky, US"
Michigan,US,4/1/2020 21:58,42.278056,-83.378611,4470,146,0,0,"Wayne,Michigan,US"
New York,US,4/1/2020 21:58,43.15494365,-77.02976528,24,0,0,0,"Wayne, New York, US"
North Carolina,US,4/1/2020 21:58,35.36438125,-78.00027268,5,0,0,0,"Wayne, North Carolina, US"
Ohio,US,4/1/2020 21:58,40.82925852,-81.88844833,11,0,0,0,"Wayne, Ohio, US"
Pennsylvania,US,4/1/2020 21:58,41.64938475,-75.29956506,14,0,0,0,"Wayne, Pennsylvania, US"
Tennessee,US,4/1/2020 21:58,35.23868267,-87.78644456,1,0,0,0,"Wayne, Tennessee, US"
Virginia,US,4/1/2020 21:58,38.06451466,-78.90293905,2,0,0,0,"Waynesboro, Virginia, US"
Tennessee,US,4/1/2020 21:58,36.29896232,-88.71990865,1,0,0,0,"Weakley, Tennessee, US"
Texas,US,4/1/2020 21:58,27.7610369,-99.33237355,45,2,0,0,"Webb, Texas, US"
Utah,US,4/1/2020 21:58,41.27116049,-111.9145117,41,1,0,0,"Weber,Utah,US"
Georgia,US,4/1/2020 21:58,32.04066113,-84.54742852,1,0,0,0,"Webster, Georgia, US"
Iowa,US,4/1/2020 21:58,42.42853483,-94.17987389,1,0,0,0,"Webster, Iowa, US"
Kentucky,US,4/1/2020 21:58,37.52168356,-87.67989953,2,0,0,0,"Webster, Kentucky, US"
Louisiana,US,4/1/2020 21:58,32.70847669,-93.33121835,17,1,0,0,"Webster, Louisiana, US"
Mississippi,US,4/1/2020 21:58,33.61300486,-89.28392912,7,1,0,0,"Webster, Mississippi, US"
Missouri,US,4/1/2020 21:58,37.2813734,-92.876329,2,0,0,0,"Webster, Missouri, US"
Colorado,US,4/1/2020 21:58,40.55499405,-104.3929621,255,12,0,0,"Weld, Colorado, US"
Indiana,US,4/1/2020 21:58,40.72934187,-85.22132966,2,0,0,0,"Wells, Indiana, US"
Louisiana,US,4/1/2020 21:58,30.46058217,-91.30989571,14,1,0,0,"West Baton Rouge, Louisiana, US"
Louisiana,US,4/1/2020 21:58,30.87882871,-91.4148538,8,0,0,0,"West Feliciana, Louisiana, US"
New York,US,4/1/2020 21:58,41.16278376,-73.75741653,10683,25,0,0,"Westchester, New York, US"
Pennsylvania,US,4/1/2020 21:58,40.3137798,-79.46615476,72,0,0,0,"Westmoreland, Pennsylvania, US"
West Virginia,US,4/1/2020 21:58,39.6065771,-80.6401654,2,0,0,0,"Wetzel, West Virginia, US"
Michigan,US,4/1/2020 21:58,44.33853602,-85.57712739,2,0,0,0,"Wexford, Michigan, US"
Texas,US,4/1/2020 21:58,29.27765923,-96.22319248,7,0,0,0,"Wharton, Texas, US"
Washington,US,4/1/2020 21:58,48.82227976,-121.7490018,139,7,0,0,"Whatcom, Washington, US"
Georgia,US,4/1/2020 21:58,32.12009104,-82.72574721,1,0,0,0,"Wheeler, Georgia, US"
Arkansas,US,4/1/2020 21:58,35.25688493,-91.74908296,11,0,0,0,"White, Arkansas, US"
Georgia,US,4/1/2020 21:58,34.64624278,-83.74905525,3,0,0,0,"White, Georgia, US"
Indiana,US,4/1/2020 21:58,40.74911165,-86.86492015,2,0,0,0,"White, Indiana, US"
Tennessee,US,4/1/2020 21:58,35.92929884,-85.45591799,2,0,0,0,"White, Tennessee, US"
Nevada,US,4/1/2020 21:58,39.44157041,-114.899966,1,0,0,0,"White Pine, Nevada, US"
Illinois,US,4/1/2020 21:58,41.75509713,-89.91556058,5,0,0,0,"Whiteside, Illinois, US"
Georgia,US,4/1/2020 21:58,34.80987459,-84.96093476,10,1,0,0,"Whitfield, Georgia, US"
Indiana,US,4/1/2020 21:58,41.13863784,-85.50791236,3,0,0,0,"Whitley, Indiana, US"
Washington,US,4/1/2020 21:58,46.90022523,-117.5241763,10,0,0,0,"Whitman, Washington, US"
Texas,US,4/1/2020 21:58,33.98842886,-98.7041034,38,0,0,0,"Wichita, Texas, US"
Maryland,US,4/1/2020 21:58,38.37301947,-75.62705831,7,1,0,0,"Wicomico, Maryland, US"
Alabama,US,4/1/2020 21:58,31.98773215,-87.30891118,3,0,0,0,"Wilcox, Alabama, US"
Georgia,US,4/1/2020 21:58,31.97496928,-83.43438555,1,0,0,0,"Wilcox, Georgia, US"
Georgia,US,4/1/2020 21:58,33.78290391,-82.74286107,2,0,0,0,"Wilkes, Georgia, US"
North Carolina,US,4/1/2020 21:58,36.2084135,-81.16232895,2,1,0,0,"Wilkes, North Carolina, US"
Minnesota,US,4/1/2020 21:58,46.35721532,-96.4684375,1,0,0,0,"Wilkin, Minnesota, US"
Georgia,US,4/1/2020 21:58,32.80291082,-83.17140684,2,0,0,0,"Wilkinson, Georgia, US"
Mississippi,US,4/1/2020 21:58,31.16078225,-91.31018819,16,2,0,0,"Wilkinson, Mississippi, US"
Illinois,US,4/1/2020 21:58,41.44619267,-87.97862712,322,9,0,0,"Will, Illinois, US"
Texas,US,4/1/2020 21:58,26.47411727,-97.61535848,2,0,0,0,"Willacy, Texas, US"
North Dakota,US,4/1/2020 21:58,48.34522353,-103.4793387,3,0,0,0,"Williams, North Dakota, US"
South Carolina,US,4/1/2020 21:58,33.62190129,-79.72767442,3,0,0,0,"Williamsburg, South Carolina, US"
Virginia,US,4/1/2020 21:58,37.28131268,-76.70905141,9,1,0,0,"Williamsburg, Virginia, US"
Illinois,US,4/1/2020 21:58,37.73033511,-88.92994027,1,0,0,0,"Williamson, Illinois, US"
Tennessee,US,4/1/2020 21:58,35.89099229,-86.89281867,148,0,0,0,"Williamson, Tennessee, US"
Texas,US,4/1/2020 21:58,30.64655664,-97.6004854,50,1,0,0,"Williamson, Texas, US"
North Carolina,US,4/1/2020 21:58,35.70625477,-77.917978,15,0,0,0,"Wilson, North Carolina, US"
Tennessee,US,4/1/2020 21:58,36.15496772,-86.29775884,45,0,0,0,"Wilson, Tennessee, US"
Texas,US,4/1/2020 21:58,29.1732598,-98.08693082,3,0,0,0,"Wilson, Texas, US"
Virginia,US,4/1/2020 21:58,39.17054517,-78.17325058,5,0,0,0,"Winchester, Virginia, US"
Connecticut,US,4/1/2020 21:58,41.82972709,-71.98182316,19,0,0,0,"Windham, Connecticut, US"
Vermont,US,4/1/2020 21:58,42.986982,-72.71268875,16,0,0,0,"Windham, Vermont, US"
Vermont,US,4/1/2020 21:58,43.58010937,-72.58595157,18,1,0,0,"Windsor, Vermont, US"
Louisiana,US,4/1/2020 21:58,31.94449367,-92.63789413,1,0,0,0,"Winn, Louisiana, US"
Illinois,US,4/1/2020 21:58,42.33641854,-89.16085327,18,1,0,0,"Winnebago, Illinois, US"
Wisconsin,US,4/1/2020 21:58,44.06886922,-88.64477096,19,0,0,0,"Winnebago, Wisconsin, US"
Iowa,US,4/1/2020 21:58,43.29094334,-91.84422722,3,0,0,0,"Winneshiek, Iowa, US"
Minnesota,US,4/1/2020 21:58,43.98772283,-91.78081305,10,0,0,0,"Winona, Minnesota, US"
Alabama,US,4/1/2020 21:58,34.15030532,-87.37325922,2,0,0,0,"Winston, Alabama, US"
Mississippi,US,4/1/2020 21:58,33.08747908,-89.03391385,9,0,0,0,"Winston, Mississippi, US"
West Virginia,US,4/1/2020 21:58,39.02775007,-81.37473928,1,0,0,0,"Wirt, West Virginia, US"
Texas,US,4/1/2020 21:58,33.21570665,-97.65460265,1,0,0,0,"Wise, Texas, US"
Ohio,US,4/1/2020 21:58,41.36224827,-83.62285108,15,0,0,0,"Wood, Ohio, US"
Texas,US,4/1/2020 21:58,32.78722382,-95.38236368,1,0,0,0,"Wood, Texas, US"
West Virginia,US,4/1/2020 21:58,39.20967886,-81.5162836,2,0,0,0,"Wood, West Virginia, US"
Wisconsin,US,4/1/2020 21:58,44.45537896,-90.04158336,2,0,0,0,"Wood, Wisconsin, US"
Iowa,US,4/1/2020 21:58,42.38979414,-96.0459439,4,0,0,0,"Woodbury, Iowa, US"
Illinois,US,4/1/2020 21:58,40.78579374,-89.20973757,3,0,0,0,"Woodford, Illinois, US"
Kentucky,US,4/1/2020 21:58,38.04178222,-84.7417556,5,0,0,0,"Woodford, Kentucky, US"
Arkansas,US,4/1/2020 21:58,35.18902527,-91.2439489,1,0,0,0,"Woodruff, Arkansas, US"
Kansas,US,4/1/2020 21:58,37.8865336,-95.74006277,3,0,0,0,"Woodson, Kansas, US"
Maryland,US,4/1/2020 21:58,38.21274277,-75.33200012,4,0,0,0,"Worcester, Maryland, US"
Massachusetts,US,4/1/2020 21:58,42.35026951,-71.90493363,563,9,0,0,"Worcester, Massachusetts, US"
Georgia,US,4/1/2020 21:58,31.55162306,-83.85090513,28,1,0,0,"Worth, Georgia, US"
Iowa,US,4/1/2020 21:58,42.73305373,-93.73515113,1,0,0,0,"Wright, Iowa, US"
Minnesota,US,4/1/2020 21:58,45.17297924,-93.96234781,6,0,0,0,"Wright, Minnesota, US"
Missouri,US,4/1/2020 21:58,37.27029221,-92.46914488,4,0,0,0,"Wright, Missouri, US"
Ohio,US,4/1/2020 21:58,40.84339621,-83.30734173,2,0,0,0,"Wyandot, Ohio, US"
Kansas,US,4/1/2020 21:58,39.11727348,-94.76378225,93,4,0,0,"Wyandotte, Kansas, US"
New York,US,4/1/2020 21:58,42.70145109,-78.22199579,10,1,0,0,"Wyoming, New York, US"
Virginia,US,4/1/2020 21:58,36.91582035,-81.07834059,2,0,0,0,"Wythe, Virginia, US"
North Carolina,US,4/1/2020 21:58,36.16222629,-80.66239436,3,0,0,0,"Yadkin, North Carolina, US"
Washington,US,4/1/2020 21:58,46.45738486,-120.7380126,161,3,0,0,"Yakima, Washington, US"
Mississippi,US,4/1/2020 21:58,34.02824175,-89.7076205,6,0,0,0,"Yalobusha, Mississippi, US"
Oregon,US,4/1/2020 21:58,45.23330449,-123.3086963,17,3,0,0,"Yamhill, Oregon, US"
South Dakota,US,4/1/2020 21:58,43.00924485,-97.39467635,8,0,0,0,"Yankton, South Dakota, US"
Arizona,US,4/1/2020 21:58,34.59933926,-112.5538588,24,0,0,0,"Yavapai, Arizona, US"
Mississippi,US,4/1/2020 21:58,32.77890365,-90.39656148,9,0,0,0,"Yazoo, Mississippi, US"
Minnesota,US,4/1/2020 21:58,44.71710183,-95.86842453,1,0,0,0,"Yellow Medicine, Minnesota, US"
Montana,US,4/1/2020 21:58,45.93955949,-108.2691486,32,0,0,0,"Yellowstone, Montana, US"
California,US,4/1/2020 21:58,38.68278902,-121.9018288,25,1,0,0,"Yolo, California, US"
Maine,US,4/1/2020 21:58,43.47808377,-70.71052375,59,1,0,0,"York, Maine, US"
Nebraska,US,4/1/2020 21:58,40.87272618,-97.59710186,1,0,0,0,"York, Nebraska, US"
Pennsylvania,US,4/1/2020 21:58,39.9210089,-76.73040131,79,0,0,0,"York, Pennsylvania, US"
South Carolina,US,4/1/2020 21:58,34.97281497,-81.18085944,66,1,0,0,"York, South Carolina, US"
Virginia,US,4/1/2020 21:58,37.24374789,-76.54412815,16,1,0,0,"York, Virginia, US"
Texas,US,4/1/2020 21:58,33.17659707,-98.68790885,3,0,0,0,"Young, Texas, US"
California,US,4/1/2020 21:58,39.26255932,-121.3535644,7,0,0,0,"Yuba, California, US"
Arizona,US,4/1/2020 21:58,32.76895712,-113.9066674,12,0,0,0,"Yuma, Arizona, US"
Colorado,US,4/1/2020 21:58,40.00346839,-102.4258673,2,0,0,0,"Yuma, Colorado, US"
Alberta,Canada,4/1/2020 22:04,53.9333,-116.5765,754,9,0,0,"Alberta, Canada"
Anguilla,United Kingdom,4/1/2020 21:58,18.2206,-63.0686,2,0,0,2,"Anguilla, United Kingdom"
Anhui,China,3/8/2020 5:19,31.8257,117.2264,990,6,984,0,"Anhui, China"
Aruba,Netherlands,4/1/2020 21:58,12.5211,-69.9683,55,0,1,54,"Aruba, Netherlands"
Australian Capital Territory,Australia,4/1/2020 22:04,-35.4735,149.0124,84,1,8,75,"Australian Capital Territory, Australia"
Beijing,China,4/1/2020 0:55,40.1824,116.4142,580,8,418,154,"Beijing, China"
Bermuda,United Kingdom,4/1/2020 21:58,32.3078,-64.7505,32,0,10,22,"Bermuda, United Kingdom"
British Columbia,Canada,4/1/2020 22:04,53.7267,-127.6476,1013,24,0,0,"British Columbia, Canada"
British Virgin Islands,United Kingdom,4/1/2020 21:58,18.4207,-64.64,3,0,0,3,"British Virgin Islands, United Kingdom"
Cayman Islands,United Kingdom,4/1/2020 21:58,19.3133,-81.2546,22,1,0,21,"Cayman Islands, United Kingdom"
Channel Islands,United Kingdom,4/1/2020 21:58,49.3723,-2.3644,172,3,0,169,"Channel Islands, United Kingdom"
Chongqing,China,3/29/2020 0:14,30.0572,107.874,579,6,570,3,"Chongqing, China"
Curacao,Netherlands,4/1/2020 21:58,12.1696,-68.99,11,1,3,7,"Curacao, Netherlands"
Diamond Princess,Canada,4/1/2020 22:04,0,0,0,1,0,0,"Diamond Princess, Canada"
Diamond Princess,US,4/1/2020 21:58,0,0,49,0,0,0,"Diamond Princess, US"
Faroe Islands,Denmark,4/1/2020 21:58,61.8926,-6.9118,173,0,75,98,"Faroe Islands, Denmark"
French Guiana,France,4/1/2020 21:58,4,-53,51,0,15,36,"French Guiana, France"
French Polynesia,France,4/1/2020 21:58,-17.6797,-149.4068,37,0,0,37,"French Polynesia, France"
Fujian,China,4/1/2020 11:54,26.0789,117.9874,345,1,298,46,"Fujian, China"
Gansu,China,4/1/2020 14:00,37.8099,101.0583,138,2,127,9,"Gansu, China"
Gibraltar,United Kingdom,4/1/2020 21:58,36.1408,-5.3536,81,0,34,47,"Gibraltar, United Kingdom"
Grand Princess,Canada,4/1/2020 22:04,0,0,13,0,0,0,"Grand Princess, Canada"
Grand Princess,US,4/1/2020 21:58,0,0,103,3,0,0,"Grand Princess, US"
Greenland,Denmark,4/1/2020 21:58,71.7069,-42.6043,10,0,2,8,"Greenland, Denmark"
Guadeloupe,France,4/1/2020 21:58,16.265,-61.551,125,6,24,95,"Guadeloupe, France"
Guam,US,4/1/2020 21:58,13.4443,144.7937,77,3,0,0,"Guam, US"
Guangdong,China,4/1/2020 5:36,23.3417,113.4244,1501,8,1357,136,"Guangdong, China"
Guangxi,China,3/20/2020 4:33,23.8298,108.7881,254,2,250,2,"Guangxi, China"
Guizhou,China,3/18/2020 1:37,26.8154,106.8748,146,2,144,0,"Guizhou, China"
Hainan,China,3/24/2020 4:29,19.1959,109.7453,168,6,168,-6,"Hainan, China"
Hebei,China,4/1/2020 0:13,39.549,116.1306,323,6,310,7,"Hebei, China"
Heilongjiang,China,3/26/2020 0:15,47.862,127.7615,484,13,469,2,"Heilongjiang, China"
Henan,China,3/29/2020 1:44,33.882,113.614,1276,22,1251,3,"Henan, China"
Hong Kong,China,4/1/2020 11:07,22.3,114.2,765,4,147,614,"Hong Kong, China"
Hubei,China,4/1/2020 6:20,30.9756,112.2707,67802,3193,63326,1283,"Hubei, China"
Hunan,China,3/14/2020 8:25,27.6104,111.7088,1018,4,1014,0,"Hunan, China"
Inner Mongolia,China,4/1/2020 6:20,44.0935,113.9448,111,1,74,36,"Inner Mongolia, China"
Isle of Man,United Kingdom,4/1/2020 21:58,54.2361,-4.5481,68,1,0,67,"Isle of Man, United Kingdom"
Jiangsu,China,3/31/2020 1:10,32.9711,119.455,646,0,631,15,"Jiangsu, China"
Jiangxi,China,3/30/2020 3:15,27.614,115.7221,937,1,935,1,"Jiangxi, China"
Jilin,China,3/29/2020 0:28,43.6661,126.1923,98,1,92,5,"Jilin, China"
Liaoning,China,4/1/2020 0:18,41.2956,122.6085,140,2,124,14,"Liaoning, China"
Macau,China,3/31/2020 13:54,22.1667,113.55,41,0,10,31,"Macau, China"
Manitoba,Canada,4/1/2020 22:04,53.7609,-98.8139,127,1,0,0,"Manitoba, Canada"
Martinique,France,4/1/2020 21:58,14.6415,-61.0242,135,3,27,105,"Martinique, France"
Mayotte,France,4/1/2020 21:58,-12.8275,45.166244,94,1,10,83,"Mayotte, France"
Montserrat,United Kingdom,4/1/2020 21:58,16.742498,-62.187366,5,0,0,5,"Montserrat, United Kingdom"
New Brunswick,Canada,4/1/2020 22:04,46.5653,-66.4619,81,0,0,0,"New Brunswick, Canada"
New Caledonia,France,4/1/2020 21:58,-20.904305,165.618042,16,0,0,16,"New Caledonia, France"
New South Wales,Australia,4/1/2020 22:04,-33.8688,151.2093,2182,9,4,2169,"New South Wales, Australia"
Newfoundland and Labrador,Canada,4/1/2020 22:04,53.1355,-57.6604,175,1,0,0,"Newfoundland and Labrador, Canada"
Ningxia,China,3/16/2020 8:47,37.2692,106.1655,75,0,75,0,"Ningxia, China"
Northern Mariana Islands,US,4/1/2020 21:58,15.0979,145.6739,6,1,0,0,",Northern Mariana Islands,US"
Northern Territory,Australia,4/1/2020 22:04,-12.4634,130.8456,19,0,0,19,"Northern Territory, Australia"
Northwest Territories,Canada,4/1/2020 22:04,64.8255,-124.8457,2,0,0,0,",Northwest Territories,Canada"
Nova Scotia,Canada,4/1/2020 22:04,44.682,-63.7443,173,0,0,0,"Nova Scotia, Canada"
Ontario,Canada,4/1/2020 22:04,51.2538,-85.3232,2392,37,0,0,"Ontario, Canada"
Prince Edward Island,Canada,4/1/2020 22:04,46.5107,-63.4168,21,0,0,0,"Prince Edward Island, Canada"
Puerto Rico,US,4/1/2020 21:58,18.2208,-66.5901,286,11,0,0,"Puerto Rico, US"
Qinghai,China,2/23/2020 11:19,35.7452,95.9956,18,0,18,0,"Qinghai, China"
Quebec,Canada,4/1/2020 22:04,52.9399,-73.5491,4611,33,0,0,"Quebec, Canada"
Queensland,Australia,4/1/2020 22:04,-27.4698,153.0251,781,2,8,771,"Queensland, Australia"
Recovered,Canada,4/1/2020 22:04,0,0,0,0,1324,0,"Recovered, Canada"
Recovered,US,4/1/2020 21:58,0,0,0,0,8474,0,"Recovered, US"
Reunion,France,4/1/2020 21:58,-21.1151,55.5364,281,0,40,241,"Reunion, France"
Saint Barthelemy,France,4/1/2020 21:58,17.9,-62.8333,6,0,1,5,"Saint Barthelemy, France"
Saskatchewan,Canada,4/1/2020 22:04,52.9399,-106.4509,193,3,0,0,"Saskatchewan, Canada"
Shaanxi,China,4/1/2020 1:36,35.1917,108.8701,255,3,242,10,"Shaanxi, China"
Shandong,China,3/31/2020 0:44,36.3427,118.1498,774,7,753,14,"Shandong, China"
Shanghai,China,4/1/2020 0:04,31.202,121.4491,516,6,341,169,"Shanghai, China"
Shanxi,China,3/31/2020 23:35,37.5777,112.2922,137,0,133,4,"Shanxi, China"
Sichuan,China,4/1/2020 11:54,30.6171,102.7103,552,3,537,12,"Sichuan, China"
Sint Maarten,Netherlands,4/1/2020 21:58,18.0425,-63.0548,16,1,6,9,"Sint Maarten, Netherlands"
South Australia,Australia,4/1/2020 22:04,-34.9285,138.6007,367,0,6,361,"South Australia, Australia"
St Martin,France,4/1/2020 21:58,18.0708,-63.0501,15,1,2,12,"St Martin, France"
Tasmania,Australia,4/1/2020 22:04,-42.8821,147.3272,69,2,5,62,"Tasmania, Australia"
Tianjin,China,4/1/2020 10:53,39.3054,117.323,176,3,135,38,"Tianjin, China"
Tibet,China,2/23/2020 11:19,31.6927,88.0924,1,0,1,0,"Tibet, China"
Turks and Caicos Islands,United Kingdom,4/1/2020 21:58,21.694,-71.7979,6,0,0,6,"Turks and Caicos Islands, United Kingdom"
Victoria,Australia,4/1/2020 22:04,-37.8136,144.9631,968,4,343,621,"Victoria, Australia"
Virgin Islands,US,4/1/2020 21:58,18.3358,-64.8963,30,0,0,0,",Virgin Islands,US"
Western Australia,Australia,4/1/2020 22:04,-31.9505,115.8605,392,2,48,342,"Western Australia, Australia"
Xinjiang,China,3/8/2020 5:31,41.1129,85.2401,76,3,73,0,"Xinjiang, China"
Yukon,Canada,4/1/2020 22:04,64.2823,-135,5,0,0,0,",Yukon,Canada"
Yunnan,China,3/31/2020 23:31,24.974,101.487,182,2,172,8,"Yunnan, China"
Zhejiang,China,3/31/2020 1:23,29.1832,120.0934,1257,1,1226,30,"Zhejiang, China"
,Afghanistan,4/1/2020 21:58,33.93911,67.709953,237,4,5,228,Afghanistan
,Albania,4/1/2020 21:58,41.1533,20.1683,259,15,67,177,Albania
,Algeria,4/1/2020 21:58,28.0339,1.6596,847,58,61,728,Algeria
,Andorra,4/1/2020 21:58,42.5063,1.5218,390,14,10,366,Andorra
,Angola,4/1/2020 21:58,-11.2027,17.8739,8,2,1,5,Angola
,Antigua and Barbuda,4/1/2020 21:58,17.0608,-61.7964,7,0,0,7,Antigua and Barbuda
,Argentina,4/1/2020 21:58,-38.4161,-63.6167,1054,28,248,778,Argentina
,Armenia,4/1/2020 21:58,40.0691,45.0382,571,4,31,536,Armenia
,Austria,4/1/2020 21:58,47.5162,14.5501,10711,146,1436,9129,Austria
,Azerbaijan,4/1/2020 21:58,40.1431,47.5769,359,5,26,328,Azerbaijan
,Bahamas,4/1/2020 21:58,25.025885,-78.035889,21,1,1,19,Bahamas
,Bahrain,4/1/2020 21:58,26.0275,50.55,569,4,337,228,Bahrain
,Bangladesh,4/1/2020 21:58,23.685,90.3563,54,6,25,23,Bangladesh
,Barbados,4/1/2020 21:58,13.1939,-59.5432,34,0,0,34,Barbados
,Belarus,4/1/2020 21:58,53.7098,27.9534,163,2,53,108,Belarus
,Belgium,4/1/2020 21:58,50.8333,4.469936,13964,828,2132,11004,Belgium
,Belize,4/1/2020 21:58,17.1899,-88.4976,3,0,0,3,",,Belize"
,Benin,4/1/2020 21:58,9.3077,2.3158,13,0,1,12,Benin
,Bhutan,4/1/2020 21:58,27.5142,90.4336,4,0,0,4,Bhutan
,Bolivia,4/1/2020 21:58,-16.2902,-63.5887,115,7,1,107,Bolivia
,Bosnia and Herzegovina,4/1/2020 21:58,43.9159,17.6791,459,13,19,427,Bosnia and Herzegovina
,Botswana,4/1/2020 21:58,-22.3285,24.6849,4,1,0,3,Botswana
,Brazil,4/1/2020 21:58,-14.235,-51.9253,6836,240,127,6469,Brazil
,Brunei,4/1/2020 21:58,4.5353,114.7277,131,1,52,78,Brunei
,Bulgaria,4/1/2020 21:58,42.7339,25.4858,422,10,20,392,Bulgaria
,Burkina Faso,4/1/2020 21:58,12.2383,-1.5616,282,16,46,220,Burkina Faso
,Burma,4/1/2020 21:58,21.9162,95.956,15,1,0,14,Burma
,Burundi,4/1/2020 21:58,-3.3731,29.9189,2,0,0,2,Burundi
,Cabo Verde,4/1/2020 21:58,16.5388,-23.0418,6,1,0,5,Cabo Verde
,Cambodia,4/1/2020 21:58,11.55,104.9167,109,0,25,84,Cambodia
,Cameroon,4/1/2020 21:58,3.848,11.5021,233,6,10,217,Cameroon
,Central African Republic,4/1/2020 21:58,6.6111,20.9394,3,0,0,3,Central African Republic
,Chad,4/1/2020 21:58,15.4542,18.7322,7,0,0,7,Chad
,Chile,4/1/2020 21:58,-35.6751,-71.543,3031,16,234,2781,Chile
,Colombia,4/1/2020 21:58,4.5709,-74.2973,1065,17,39,1009,Colombia
,Congo (Brazzaville),4/1/2020 21:58,-4.2634,15.2832,19,0,0,19,Congo (Brazzaville)
,Congo (Kinshasa),4/1/2020 21:58,-4.322447,15.307045,109,9,3,97,Congo (Kinshasa)
,Costa Rica,4/1/2020 21:58,9.7489,-83.7534,375,2,4,369,Costa Rica
,Cote d'Ivoire,4/1/2020 21:58,7.54,-5.5471,190,1,9,180,Cote d'Ivoire
,Croatia,4/1/2020 21:58,45.1,15.2,963,6,73,884,Croatia
,Cuba,4/1/2020 21:58,21.521757,-77.781167,212,6,12,194,Cuba
,Cyprus,4/1/2020 21:58,35.1264,33.4299,320,9,28,283,Cyprus
,Czechia,4/1/2020 21:58,49.8175,15.473,3508,39,61,3408,Czechia
,Denmark,4/1/2020 21:58,56.2639,9.5018,3107,104,894,2109,Denmark
,Diamond Princess,4/1/2020 21:58,0,0,712,11,603,98,Diamond Princess
,Djibouti,4/1/2020 21:58,11.8251,42.5903,33,0,0,33,Djibouti
,Dominica,4/1/2020 21:58,15.415,-61.371,12,0,0,12,Dominica
